//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
1261	86	26	0	13	88	"Talisman of Wings of Dragon"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1262	87	26	0	13	89	"Talisman of Wings of Soul"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1263	88	26	0	13	90	"Talisman of Wings of Spirits"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1264	89	26	0	13	91	"Talisman of Wing of Despair"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1265	90	26	0	13	92	"Talisman of Wings of Darkness"	0	21	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1266	91	26	0	13	93	"Master Seal of Ascension"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1267	92	26	0	13	94	"Master Seal of Wealth"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1268	93	26	0	13	95	"Gladiator's Honor"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1269	94	26	0	13	96	"Seal of Strength"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1270	95	26	0	13	103	"Party EXP Scroll"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1271	96	26	0	13	104	"Max AG Boost Aura"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1272	97	26	0	13	105	"Max SD Boost Aura"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1273	98	26	0	13	106	"Pet Unicorn"	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1274	99	26	0	13	107	"Lethal Wizard's Ring"	4	35	0	0	0	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1275	100	26	0	13	109	"Sapphire Ring"	4	35	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1276	101	26	0	13	110	"Ruby Ring"	4	35	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1277	102	26	0	13	111	"Topaz Ring"	4	35	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1278	103	26	0	13	112	"Amethyst Ring"	4	35	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1279	104	26	0	13	113	"Ruby Necklace"	2	34	0	0	0	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1280	105	26	0	13	114	"Emerald Necklace"	2	34	0	0	0	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1281	106	26	0	13	115	"Sapphire Necklace"	2	34	0	0	0	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
//1282	107	26	0	13	116	"Seal of Wealth"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1283	108	26	0	13	117	"Minimum Vitality Potion"	0	50	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1284	109	26	0	13	118	"Low Vitality Potion"	0	50	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1285	110	26	0	13	119	"Medium Vitality Potion"	0	50	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1286	111	26	0	13	120	"High Vitality Potion"	0	50	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1287	112	26	0	13	121	"Access Ticket to Chaos Castle"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1288	113	26	0	13	122	"Skeleton Transformation Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1289	114	26	0	13	123	"Pet Skeleton"	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1290	115	26	0	13	124	"Paid Channel Access Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
//1291	116	26	0	13	125	"Doppelganger"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
//1292	117	26	0	13	126	"Access Ticket to Varka"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
//1293	118	26	0	13	127	"Access Ticket to Varka Map 7"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1294	119	26	0	13	128	"Hawk Figurine"	0	47	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1295	120	26	0	13	129	"Goat Figurine"	0	47	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1296	121	26	0	13	130	"Oak Charm"	0	47	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1297	122	26	0	13	131	"Maple Charm"	0	47	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1298	123	26	0	13	132	"Golden Oak Charm"	0	47	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1299	124	26	0	13	133	"Golden Maple Charm"	0	47	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1300	125	26	0	13	134	"Worn Horseshoe"	0	47	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1301	126	26	0	13	135	"1st Lucky Armor Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1302	127	26	0	13	136	"1st Lucky Pants Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1303	128	26	0	13	137	"1st Lucky Helm Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1304	129	26	0	13	138	"1st Lucky Gloves Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1305	130	26	0	13	139	"1st Lucky Boots Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1306	131	26	0	13	140	"2nd Lucky Armor Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1307	132	26	0	13	141	"2nd Lucky Pants Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1308	133	26	0	13	142	"2nd Lucky Helm Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1309	134	26	0	13	143	"2nd Lucky Gloves Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1310	135	26	0	13	144	"2nd Lucky Boots Ticket"	0	54	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
//1311	136	26	0	13	145	"Spirit Map Fragment"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	5	0
//1312	137	26	0	13	146	"Spirit Map"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1313	138	26	0	13	147	"Trophies of Battle"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	10	0
1314	139	26	0	13	148	"Green Ink"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
1315	140	26	0	13	149	"Blue Ink"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
1316	141	26	0	13	150	"Red Ink"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
//1317	142	26	0	13	151	"Parchment of Soul"	0	55	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
1318	143	26	0	13	152	"Scroll of Green Oblivion"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1319	144	26	0	13	153	"Scroll of Blue Oblivion"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1320	145	26	0	13	154	"Scroll of Red Oblivion"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1321	146	26	0	13	155	"Scroll of Gray Oblivion"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1322	147	26	0	13	156	"Sealed Green Oblivion Scroll"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1323	148	26	0	13	157	"Sealed Blue Oblivion Scroll"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1324	149	26	0	13	158	"Sealed Red Oblivion  Scroll"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1325	150	26	0	13	159	"Sealed Gray Oblivion Scroll"	0	55	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1326	151	26	0	13	160	"Protection Talisman"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1327	152	26	0	13	161	"Cooperation Talisman"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1328	153	26	0	13	163	"Robot Knight Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1329	154	26	0	13	164	"Mini Robot Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1330	155	26	0	13	165	"Great Heavenly Mage Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
0	168	26	0	13	168	"Gold Card"	0	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//1331	156	26	0	13	169	"Decoration Ring"	4	32	1	0	0	10	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//1332	157	26	0	13	170	"Blessed Decoration Ring"	4	32	1	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1333	158	26	0	13	171	"Necklace of Agony"	2	29	1	0	122	9	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	122	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
1334	159	26	0	13	172	"Solid Symbol"	2	30	1	0	110	9	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	110	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
1335	160	26	0	13	173	"Ring of Ultimatum"	4	31	1	0	98	10	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	98	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
1336	161	26	0	13	174	"Ring of Block"	4	31	1	0	86	10	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	86	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
1337	162	26	0	13	175	"Protector Protection Ring"	4	31	1	0	74	10	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	74	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
1338	163	26	0	13	176	"Protection Ring"	4	31	1	0	62	10	0	1	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	62	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
//1477	302	26	0	13	350	"Muun Egg"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
//1344	169	26	0	13	210	"WereRabbit Egg"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
//1354	179	26	0	13	220	"Lucky Bag Egg"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
//1355	180	26	0	13	221	"Fire Flame Ghost Egg"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
//1356	181	26	0	13	222	"Golden Goblin Egg"	11	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
//
1573	0	28	0	14	0	"Apple"	0	51	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1574	1	28	0	14	1	"Small Healing Potion"	0	51	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1575	2	28	0	14	2	"Healing Potion"	0	51	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1576	3	28	0	14	3	"Large Healing Potion"	0	51	0	0	40	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1577	4	28	0	14	4	"Small Mana Potion"	0	51	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1578	5	28	0	14	5	"Mana Potion"	0	51	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1579	6	28	0	14	6	"Large Mana Potion"	0	51	0	0	40	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1580	7	28	0	14	7	"Siege Potion"	0	51	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	250	0
1581	8	28	0	14	8	"Antidote"	0	51	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	3	0
1582	9	28	0	14	9	"Ale"	0	51	0	0	15	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1583	10	28	0	14	10	"Town Portal Scroll"	0	0	0	0	30	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1584	11	28	0	14	11	"Box of Luck"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1585	12	28	0	14	12	"Heart"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1586	13	28	0	14	13	"Jewel of Bless"	9	56	0	0	25	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1587	14	28	0	14	14	"Jewel of Soul"	9	56	0	0	30	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1588	15	28	0	14	15	"Zen"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//1589	16	28	0	14	16	"Jewel of Life"	9	56	0	0	72	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1590	17	28	0	14	17	"Devil's Eye"	0	0	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1591	18	28	0	14	18	"Devil's Key"	0	0	0	0	1	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1592	19	28	0	14	19	"Devil's Invitation"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1593	20	28	0	14	20	"Remedy of Love"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
