////////////////////////////////////////////////////////////////////////////////																																																				
//	1.2.7.2	1.2.7.2																																					데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	사재일	사재일																																																		
//	2016-07-18 11:32 AM	2016-07-18 11:32 AM																																																		
//	Season12 P.1 신스킬 아이템 추가	Season12 P.1 신스킬 아이템 추가													SkilluseType																																					
////////////////////////////////////////////////////////////////////////////////																																																				
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																				
//속성2 [-1(없음). 0(물리). 1(마법)]																																																				
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																				
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																				
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																				
// 일반스킬 : 0 ~ 299 Index																																																				
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																				
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서		스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
556	"Def Success Rate Strengthener"	0	5	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	217	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
557	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	218	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
558	"Chain Drive Strengthener"	150	22	22	22	4	700	0	0	0	0	0	2	1	4	262	0	0	0	0	0	0	0	0	0	0	3	0	0	5	219	1	0	0	0	258	0	0	1	0	0	0	1	0	2	7	-1	-1	-1	-1	105	0
559	"Dark Side Strengthener"	180	22	84	0	5	0	0	0	0	0	0	3	1	4	263	0	0	0	0	0	0	0	0	0	0	3	0	0	5	220	1	0	0	0	259	0	0	1	0	1	0	0	0	0	0	-1	-1	-1	-1	115	0
560	"Dragon Roar Strengthener"	150	22	60	33	3	700	0	0	0	0	0	3	1	4	264	0	0	0	0	0	0	0	0	0	0	3	0	0	5	221	1	0	0	0	260	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0
561	"Dragon Roar Mastery"	150	1	66	36	3	700	0	0	0	0	0	3	1	4	560	0	0	0	0	0	0	0	0	0	0	3	0	0	6	221	1	0	0	0	261	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0
562	"Chain Drive Mastery"	150	1	24	22	4	700	0	0	0	0	0	2	1	4	558	0	0	0	0	0	0	0	0	0	0	3	0	0	7	219	1	0	0	0	262	0	0	1	0	0	0	1	0	2	7	-1	-1	-1	-1	105	0
563	"Dark Side Mastery"	180	0	92	0	6	0	0	0	0	0	0	3	1	4	559	0	0	0	0	0	0	0	0	0	0	3	0	0	7	220	10	0	0	0	263	0	0	1	0	1	0	0	0	0	0	-1	-1	-1	-1	115	0
564	"Dragon Slasher Strengthener"	200	22	110	110	4	3000	0	0	0	0	0	4	1	4	265	0	0	0	0	0	0	0	0	0	0	3	0	0	7	222	1	0	0	0	264	0	0	0	0	0	0	1	0	2	7	-1	-1	-1	-1	100	0
565	"Blood Howling"	0	0	100	200	0	120000	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	223	10	0	0	60	265	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0
566	"Dragon Slasher Mastery"	200	38	121	121	4	3000	0	0	0	0	0	4	1	4	564	0	0	0	0	0	0	0	0	0	0	3	0	0	8	222	1	0	0	0	266	0	0	0	0	0	0	1	0	2	7	-1	-1	-1	-1	100	0
567	"Blood Howling Strengthener"	0	38	110	220	0	120000	0	0	0	0	0	0	1	4	565	0	0	0	0	0	0	0	0	0	0	3	0	0	9	223	1	0	0	60	267	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 파괴 - 공격력 향상 (피스트 마스터)																																																				
568	"Equipped Weapon Strengthener"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	225	1	0	0	0	268	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
569	"DEF Success Rate Inc PowUp"	50	22	55	11	7	0	80	0	0	0	0	0	1	4	268	0	0	0	0	0	0	0	0	0	0	3	0	0	2	226	1	0	0	0	269	1	0	0	153	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//570	"PC to PC Attack Power Strengthener"																																																			
571	"Equipped Weapon Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	227	1	0	0	0	271	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
572	"DefSuccessRate Increase Mastery"	50	22	60	12	7	0	80	0	0	0	0	0	1	4	569	0	0	0	0	0	0	0	0	0	0	3	0	0	3	226	1	0	0	0	272	1	0	0	154	2	1	0	1	0	0	-1	-1	-1	-1	100	0
573	"Stamina Increase Strengthener"	80	5	55	11	7	0	132	0	0	0	0	0	1	4	267	0	0	0	0	0	0	0	0	0	0	3	0	0	4	228	1	0	0	0	273	1	0	0	155	2	1	0	1	0	0	-1	-1	-1	-1	100	0
574	"Defense Switch"	0	20	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	229	1	0	0	0	274	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//575	"Ignore Enemy Defense Strengthener"	120	24	55	11	3	0	404	0	0	0	0	0	1	4	266	0	0	0	0	0	0	0	0	0	0	3	0	0	5	230	1	0	0	0	275	1	0	0	156	2	1	0	1	0	0	-1	-1	-1	-1		
//576	"Switch to Attack Power"																																																			
//577	"Ignore Enemy Defense Mastery"	120	1	60	12	3	0	404	0	0	0	0	0	1	4	575	0	0	0	0	0	0	0	0	0	0	3	0	0	6	230	1	0	0	0	277	1	0	0	168	2	1	0	1	0	0	-1	-1	-1	-1		0
// 레이지 파이터 마스터 스킬 중 패시브 스킬 분리																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 레이지 파이터 패시브 (근성)																																																				
578	"Durability Reduction (1)"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
579	"Increase PvP Defense Rate"	0	29	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	232	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
580	"Increase Maximum SD"	0	33	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	233	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
581	"Increase Mana Recovery Rate"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	234	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
582	"Increase Poison Resistance"	0	1	0	0	0	0	0	0	0	0	0	5	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	235	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
583	"Durability Reduction (2)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	236	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
584	"Increase SD Recovery Rate"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	237	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
585	"Increase HP Recovery Rate"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	238	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
586	"Increase Lightning Resistance"	0	1	0	0	0	0	0	0	0	0	0	2	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	239	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
587	"Increases Defense"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	240	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
588	"Increases AG Recovery Rate"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	241	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
589	"Increase Ice Resistance"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	242	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
590	"Durability Reduction(3)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	243	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
591	"Increase Defense Success Rate"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	244	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
592	"Cast Invincibility"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	245	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
593	"Increase Set Defense"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	246	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
594	"Vengeance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	247	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
595	"Increase Energy"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	248	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
596	"Stamina Increases"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	249	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
597	"Increase Agility"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	250	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
598	"Increase Strength"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	251	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지 파이터 스킬 강화 중 패시브류 (의지)																																																				
599	"Increase Attack Success Rate"	0	30	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	252	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
600	"Increase Maximum HP"	0	34	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	253	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
601	"Increase Maximum Mana"	0	34	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	254	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
602	"Increase Maximum AG"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	255	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지 파이터 공격 향상 중 패시브류 (파괴)																																																				
603	"Increase PvP Attack Rate"	0	31	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	256	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
604	"Decrease Mana"	0	18	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	257	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
605	"Recover SD from Monster Kills"	0	11	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	258	1	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
606	"Recover HP from Monster Kills"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	259	1	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
607	"Increase Minimum Attack Power"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	260	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
608	"Recover Mana from Monster Kills"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	261	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
609	"Increase Maximum Attack Power"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	262	1	0	0	0	64	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
610	"Increases Critical DMG Chance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	263	1	0	0	0	66	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
611	"Recover Mana Fully"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	264	1	0	0	0	67	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
612	"Recovers HP Fully"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	265	1	0	0	0	68	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
613	"Increase Excellent DMG Chance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	266	1	0	0	0	69	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
614	"Increase Double Damage Chance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	267	1	0	0	0	70	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
615	"Increase Ignore Def Chance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	268	1	0	0	0	71	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
616	"Recovers SD Fully"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	269	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
617	"Increase Triple Damage Chance"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	270	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 환영의사원 최강자전 스킬 추가 (2013-05-07 사재일)																																																				
618	"Spell of Protection"	0	0	30	0	0	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	-1	-1	-1	-1	100	0
619	"Spell of Restriction"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0
620	"Spell of Pursuit"	0	0	30	0	0	120000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
621	"Shied-Burn"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0
// 우르크산 보스 몬스터 스킬 인덱스 추가 - 주석 처리 - 내용 기입 필요 없음 (2014-05-26 홍승욱)																																																				
//622																																																				
// 마스터 스킬 리뉴얼 신규 스킬 추가 (2014-02-10 홍승욱)																																																				
// 흑기사																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
623	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	271	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
624	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	272	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
625	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	273	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
626	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	274	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
627	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	275	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
628	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	276	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
629	"Absorb Shield"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	277	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
630	"Battle Mind"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	278	1	0	0	0	330	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
631	"Rush"	0	300	200	200	7	1000	0	0	0	0	0	4	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	279	10	0	0	0	331	0	0	0	0	0	0	0	0	2	0	1	100	-1	-1	150	0
//632	"Iron Defense"	0	28	64	29	0	30000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	280	10	0	0	10	23	1	0	0	134	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//633	"Iron Defense PowUp"	0	3	70	31	0	30000	0	0	0	0	0	0	-1	4	632	0	0	0	0	0	3	0	0	0	0	0	0	0	9	280	1	0	0	10	224	1	0	0	165	2	1	0	1	0	0	-1	-1	-1	-1	100	0
// 흑마법사																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
634	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	281	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
635	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	282	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
636	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	283	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
637	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	284	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
638	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	285	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
639	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	286	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
640	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	287	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
641	"Grand Magic PowUp"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	288	1	0	0	0	341	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
642	"Illusion"	0	0	1000	300	1	120000	0	0	0	0	0	0	-1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	289	10	0	0	60	342	4	0	0	0	1	1	2	1	0	0	-1	-1	-1	-1	100	0
// 요정																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
643	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	290	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
644	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	291	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
645	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	292	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
646	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	293	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
647	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	294	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
648	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	295	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
